Labels,Title,State,Date,URL
,UI error,closed,2016-02-28,https://github.com/Hygieia/Hygieia/issues/373
enhancement,Is the 2.0 Docker image available on hub.docker?,closed,2016-02-27,https://github.com/Hygieia/Hygieia/issues/372
,API Connectivity issue with 2.0.0,closed,2016-02-26,https://github.com/Hygieia/Hygieia/issues/371
,Sonar disabled for github and stash collectors - SonarQube is unable to analyze file,closed,2016-02-26,https://github.com/Hygieia/Hygieia/issues/370
,Failure in core tests with proxy without user info,closed,2016-02-25,https://github.com/Hygieia/Hygieia/issues/369
,Code collector widget showing different tech debt value,closed,2016-02-25,https://github.com/Hygieia/Hygieia/issues/368
,Team/Project Name is not updated,closed,2016-02-25,https://github.com/Hygieia/Hygieia/issues/367
,Maven build error in UI while building from root,closed,2016-02-25,https://github.com/Hygieia/Hygieia/issues/366
,Jacoco not running for all subprojects,closed,2016-02-25,https://github.com/Hygieia/Hygieia/issues/365
,Upgrade maven-compiler-plugin to 3.5.1,closed,2016-02-25,https://github.com/Hygieia/Hygieia/issues/364
,Failed to execute goal org.sonarsource.scanner.maven:sonar-maven-plugin:3.0.1:sonar ...  Incompatible version 1007,closed,2016-02-23,https://github.com/Hygieia/Hygieia/issues/363
,Unable to configure github collector,closed,2016-02-23,https://github.com/Hygieia/Hygieia/issues/362
,How to set proxy for github collector?,closed,2016-02-22,https://github.com/Hygieia/Hygieia/issues/361
,Skipping docker build for UI,closed,2016-02-22,https://github.com/Hygieia/Hygieia/issues/359
,PMD Warning - Unnecessary use of fully qualified name(2 cases),closed,2016-02-22,https://github.com/Hygieia/Hygieia/issues/358
,PMD Warning - Avoid unused private fields such as 'pipelineRepository,closed,2016-02-22,https://github.com/Hygieia/Hygieia/issues/357
,PMD Warning - method search() has an NPath complexity of 264,closed,2016-02-22,https://github.com/Hygieia/Hygieia/issues/356
work in progress,PMD Warnings - Avoid unnecessary comparisons in boolean expressions(5 cases),closed,2016-02-22,https://github.com/Hygieia/Hygieia/issues/355
,PMD Warnings - Avoid instantiation through private constructors from outside of the constructors class,closed,2016-02-22,https://github.com/Hygieia/Hygieia/issues/354
,PMD Warnings - Overridable method 'setTodayDateISO' called during object construction (5 cases),closed,2016-02-22,https://github.com/Hygieia/Hygieia/issues/353
,PMD Warnings - Avoid catching NullPointerException; consider removing the cause of the NPE (14 cases),closed,2016-02-21,https://github.com/Hygieia/Hygieia/issues/352
,PMD Warning -  Overridable method called during object construction (5 cases),closed,2016-02-21,https://github.com/Hygieia/Hygieia/issues/351
,Eclipse warnings cleanup - Resource leak (1 Case),closed,2016-02-21,https://github.com/Hygieia/Hygieia/issues/350
,eclipse warnings cleanup - References to generic type (20 Cases),closed,2016-02-21,https://github.com/Hygieia/Hygieia/issues/349
,Eclipse Warnings Cleanup - Unused local variables (13 Cases),closed,2016-02-21,https://github.com/Hygieia/Hygieia/issues/348
,Eclipse Warnings Cleanup - serializable does not declare a static final serialVersionUID(4 cases),closed,2016-02-21,https://github.com/Hygieia/Hygieia/issues/347
,Eclipse Warnings: cleanup incorrect calls to static methods (5 cases),closed,2016-02-21,https://github.com/Hygieia/Hygieia/issues/346
,28 PMD warnings to cleanup,closed,2016-02-21,https://github.com/Hygieia/Hygieia/issues/345
,Java Errors - The value of the local variable - 13 cases.,closed,2016-02-21,https://github.com/Hygieia/Hygieia/issues/344
,Type safety Java Error in eclipse (10 cases),closed,2016-02-21,https://github.com/Hygieia/Hygieia/issues/343
,"34 java warnings in Eclipse ""Unsupported @SuppressWarnings(""PMD..""",closed,2016-02-21,https://github.com/Hygieia/Hygieia/issues/342
,Add Docker Containers for product/stash/svn/udeploy/versionone,closed,2016-02-18,https://github.com/Hygieia/Hygieia/issues/337
,Maven build error:,closed,2016-02-18,https://github.com/Hygieia/Hygieia/issues/336
,JIRA feature collector failure - Need help !,closed,2016-02-16,https://github.com/Hygieia/Hygieia/issues/335
,Eclipse flags 37 maven build file issues,closed,2016-02-16,https://github.com/Hygieia/Hygieia/issues/334
,Error after pull #329 - bower install fails,closed,2016-02-14,https://github.com/Hygieia/Hygieia/issues/330
,Build error for Hygieia project,closed,2016-02-12,https://github.com/Hygieia/Hygieia/issues/327
,Need help running JIRA collector,closed,2016-02-11,https://github.com/Hygieia/Hygieia/issues/326
,Upgrade to Java 1.8,closed,2016-02-09,https://github.com/Hygieia/Hygieia/issues/323
,Go.cd Connector development information,closed,2016-02-09,https://github.com/Hygieia/Hygieia/issues/320
,Changes lost in merges from b93e6dd - Merge pull request #244 from jimzucker/collectors (11 days ago) jdamick,closed,2016-02-08,https://github.com/Hygieia/Hygieia/issues/315
,github collector not working for plain git installations ( no GUI),closed,2016-02-08,https://github.com/Hygieia/Hygieia/issues/314
,Information regarding Build widget,closed,2016-02-07,https://github.com/Hygieia/Hygieia/issues/313
,Authorization and HTTPs error for collectors ,closed,2016-02-05,https://github.com/Hygieia/Hygieia/issues/312
,Add container for ChatOps - seems to create a problem for the dashboard,closed,2016-02-04,https://github.com/Hygieia/Hygieia/issues/311
,jira-feature-collector: Allow for a custom timeout for large datasets,closed,2016-02-02,https://github.com/Hygieia/Hygieia/issues/310
,Jira feature collector pageSize property ignored,closed,2016-02-02,https://github.com/Hygieia/Hygieia/issues/309
,jacoco 0.7.5 is not compatible with sonar - error 1007,closed,2016-02-01,https://github.com/Hygieia/Hygieia/issues/306
,"All Collectors need a container, but we need a way to configure what runs",closed,2016-02-01,https://github.com/Hygieia/Hygieia/issues/305
bug,jerkins-build collector fails if job name has a space in it.,closed,2016-02-01,https://github.com/Hygieia/Hygieia/issues/304
enhancement,'View in Hudson' link should be renamed to View in Jenkins,closed,2016-02-01,https://github.com/Hygieia/Hygieia/issues/303
,'View in Hudson' link does not work with collector in a container,closed,2016-02-01,https://github.com/Hygieia/Hygieia/issues/302
,Git collector fails of you put in a ssh spec instead of https,closed,2016-02-01,https://github.com/Hygieia/Hygieia/issues/301
,JIRA feature collector - build fails - files missing in latest version - urgent,closed,2016-01-30,https://github.com/Hygieia/Hygieia/issues/300
,"Creation of Databases by each Project, how works?",closed,2016-01-29,https://github.com/Hygieia/Hygieia/issues/298
,Problems using Jira with Proxy,closed,2016-01-28,https://github.com/Hygieia/Hygieia/issues/292
,Urgent any help would be appreciated - there will be any manual like creating a collector but for creating a UI with a widgetUI,closed,2016-01-27,https://github.com/Hygieia/Hygieia/issues/291
,Can we use Jira Collector against a Kanban board of multiples projects?,closed,2016-01-26,https://github.com/Hygieia/Hygieia/issues/290
,will it be any collector for CA LISA Service Virtualization?,closed,2016-01-25,https://github.com/Hygieia/Hygieia/issues/289
how-to's,Hygieia 2.0 stories,closed,2016-01-25,https://github.com/Hygieia/Hygieia/issues/288
,Need help widgets,closed,2016-01-22,https://github.com/Hygieia/Hygieia/issues/283
,Version one collector missing files.,closed,2016-01-20,https://github.com/Hygieia/Hygieia/issues/281
,Bower allow root,closed,2016-01-19,https://github.com/Hygieia/Hygieia/issues/280
help wanted,Jenkins-Hygieia plugin and API for ingestion: Testers wanted,closed,2016-01-17,https://github.com/Hygieia/Hygieia/issues/279
,Need help running gulp serve,closed,2016-01-15,https://github.com/Hygieia/Hygieia/issues/277
,jira collector logged query error,closed,2016-01-15,https://github.com/Hygieia/Hygieia/issues/276
bug,Code widget sometimes shows the graph incorrectly,closed,2016-01-15,https://github.com/Hygieia/Hygieia/issues/275
enhancement,Code Repo Widget Details view: Show details only for the point clicked,closed,2016-01-15,https://github.com/Hygieia/Hygieia/issues/274
,Urban Code Deployment Collector is not updating recent changes,closed,2016-01-15,https://github.com/Hygieia/Hygieia/issues/273
,Stash collector not working,closed,2016-01-13,https://github.com/Hygieia/Hygieia/issues/272
,Stash/Svn collector authentication,closed,2016-01-12,https://github.com/Hygieia/Hygieia/issues/270
enhancement,Sonar collector is not working when Sonar needs authentication,closed,2016-01-12,https://github.com/Hygieia/Hygieia/issues/269
bug,Creating a user with less than 3 characters is allowed,closed,2016-01-11,https://github.com/Hygieia/Hygieia/issues/268
,Multiple branch/project view,closed,2016-01-11,https://github.com/Hygieia/Hygieia/issues/267
,Jira feature (features in progress list),closed,2016-01-07,https://github.com/Hygieia/Hygieia/issues/266
,modified:   UI/src/index.html,closed,2016-01-07,https://github.com/Hygieia/Hygieia/issues/265
,UI startup issue on AWS Linux,closed,2016-01-06,https://github.com/Hygieia/Hygieia/issues/264
,starting up a new instance for testing  should be easier,closed,2016-01-06,https://github.com/Hygieia/Hygieia/issues/263
,API jar does not work,closed,2016-01-04,https://github.com/Hygieia/Hygieia/issues/260
,Help needed to Switch from Widget View to Pipeline View,closed,2015-12-28,https://github.com/Hygieia/Hygieia/issues/258
,Help needed to Switch from Widget View to Pipeline View,closed,2015-12-28,https://github.com/Hygieia/Hygieia/issues/257
,unable to access API,closed,2015-12-27,https://github.com/Hygieia/Hygieia/issues/255
,Jenkins build collector unable to start-up,closed,2015-12-27,https://github.com/Hygieia/Hygieia/issues/254
,API and UI is failing to start,closed,2015-12-22,https://github.com/Hygieia/Hygieia/issues/250
,[ERROR] execute error org.apache.maven.plugin.MojoExecutionException: You need to run build with JDK or have tools.jar on the classpath,closed,2015-12-21,https://github.com/Hygieia/Hygieia/issues/249
,Chatops requires scope defined from HipChat,closed,2015-12-21,https://github.com/Hygieia/Hygieia/issues/248
,UI and API issues while building,closed,2015-12-21,https://github.com/Hygieia/Hygieia/issues/247
,Need clarification on SonarQube widget,closed,2015-12-20,https://github.com/Hygieia/Hygieia/issues/246
,UDeploy Widget always empty,closed,2015-12-19,https://github.com/Hygieia/Hygieia/issues/245
,how do i create the encrypted id:passwd for JIRA,closed,2015-12-19,https://github.com/Hygieia/Hygieia/issues/243
,Build modifying 2 committed files  UI/src/app/index.less & UI/src/index.html,closed,2015-12-19,https://github.com/Hygieia/Hygieia/issues/242
bug,Update all Readme's based on the latest changes.,closed,2015-12-18,https://github.com/Hygieia/Hygieia/issues/241
,Udeploy json from mongodb ,closed,2015-12-18,https://github.com/Hygieia/Hygieia/issues/240
enhancement,Include Demo Dashboard,closed,2015-12-18,https://github.com/Hygieia/Hygieia/issues/239
,Do we want to move the project to gradle?,closed,2015-12-18,https://github.com/Hygieia/Hygieia/issues/238
enhancement,New Feature needed for Dashboard,closed,2015-12-18,https://github.com/Hygieia/Hygieia/issues/237
,Chatops build failing with compilation error,closed,2015-12-18,https://github.com/Hygieia/Hygieia/issues/236
,build failed with latest master branch,closed,2015-12-17,https://github.com/Hygieia/Hygieia/issues/235
,Jenkins build collector startup issue,closed,2015-12-17,https://github.com/Hygieia/Hygieia/issues/234
bug,VersionOne Collector Issue - Pulling data on every call and duplicate the records into mongodb,closed,2015-12-17,https://github.com/Hygieia/Hygieia/issues/232
,VersionOne Collector MongoDB Query Issue,closed,2015-12-17,https://github.com/Hygieia/Hygieia/issues/231
help wanted,Need more test cases for uDeploy Collector,closed,2015-12-17,https://github.com/Hygieia/Hygieia/issues/229
,Containers for the collectors,closed,2015-12-16,https://github.com/Hygieia/Hygieia/issues/227
,Not able to install Bower,closed,2015-12-16,https://github.com/Hygieia/Hygieia/issues/226
,Jira feature collector - about the Story.st file,closed,2015-12-16,https://github.com/Hygieia/Hygieia/issues/225
,Hardcoded values for Sprint and Epic ID - Jira Feature Collector,closed,2015-12-16,https://github.com/Hygieia/Hygieia/issues/224
,bower build failed after git pull the latest master branch today,closed,2015-12-16,https://github.com/Hygieia/Hygieia/issues/223
enhancement,Refactor: UI/src/components/widgets/codeanalysis/testdetails.js,closed,2015-12-15,https://github.com/Hygieia/Hygieia/issues/222
help wanted,Need a Step-by-step guide,closed,2015-12-14,https://github.com/Hygieia/Hygieia/issues/221
,What are the required config for Jira collector,closed,2015-12-14,https://github.com/Hygieia/Hygieia/issues/220
,MongoDB query error,closed,2015-12-13,https://github.com/Hygieia/Hygieia/issues/218
,UI Build from docker - Save button - no action,closed,2015-12-12,https://github.com/Hygieia/Hygieia/issues/217
enhancement,Have an admin/configuration screen for Hygieia,closed,2015-12-11,https://github.com/Hygieia/Hygieia/issues/214
,About the DB properties (Application.properties),closed,2015-12-11,https://github.com/Hygieia/Hygieia/issues/213
enhancement,Jira Instance URL - / suffix,closed,2015-12-11,https://github.com/Hygieia/Hygieia/issues/212
,Monitor Widget - what is the use/purpose?,closed,2015-12-11,https://github.com/Hygieia/Hygieia/issues/211
,Which version of Jira have been tested>,closed,2015-12-11,https://github.com/Hygieia/Hygieia/issues/209
,UI Docker Build Fails,closed,2015-12-11,https://github.com/Hygieia/Hygieia/issues/207
,Getting Errors Building Stash Collector,closed,2015-12-10,https://github.com/Hygieia/Hygieia/issues/206
,Bitbucket Collector,closed,2015-12-10,https://github.com/Hygieia/Hygieia/issues/205
,Should publish the JAR files as well for collector... ,closed,2015-12-10,https://github.com/Hygieia/Hygieia/issues/204
